channel,date,color
ABC,2017_10_07,Yellow
ABC,2017_10_07,Yellow
ABC,2017_10_07,Yellow
ABC,2017_10_07,Yellow
ABC,2017_10_07,Yellow
ABC,2017_10_07,Yellow
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Green
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_03,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_04,Yellow
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Green
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_05,Yellow
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Green
FOX,2017_10_06,Red
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
FOX,2017_10_06,Yellow
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Green
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_03,Yellow
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
