ABC_2013_05_23.txt/A3SNSWMNXQEHAO, Female, 24, WA, 7, Yes, Democratic

ABC_2013_05_24.txt/A25N802S4J344I, Male, 65, MN, 7, Yes, Democratic

ABC_2013_05_24.txt/A2DC6TG86OSCRK, Female, 46, MO, 2, Yes, Democratic

ABC_2013_05_24.txt/A1KJVR0GYI1QNX, Male, 53, SC, 7, Yes, Independent

ABC_2013_05_24.txt/A1THXHPVWVEWNZ, Male, 26, CA, 1, Yes, Independent

ABC_2013_05_24.txt/A35GYX767C618R, Male, 49, NY, 6, Yes, Democratic

ABC_2013_05_25.txt/A2UVS1PDM9QM4Z, Male, 21, CO, 1, Yes, Green

ABC_2013_05_25.txt/A2V8LLZRTOP79S, Female, 25, GU, 6, Yes, Independent

ABC_2013_05_25.txt/A14R4R8CKF1U4R, Female, 25, TN, 2, Yes, Independent

ABC_2013_05_25.txt/A2OD4LJKPZDL2J, Male, 25, CA, 7, Yes, Democratic

ABC_2013_05_25.txt/A3SNSWMNXQEHAO, Female, 24, WA, 7, Yes, Democratic

ABC_2013_06_11.txt/A2V8LLZRTOP79S, Female, 26, CA, 4, Yes, Republican

ABC_2013_06_11.txt/A31UVMRUFGGJ12, Female, 21, IN, 3, Yes, Green

ABC_2013_06_11.txt/A1KJVR0GYI1QNX, Male, 53, SC, 7, Yes, Independent

ABC_2013_06_11.txt/A2OD4LJKPZDL2J, Male, 23, IL, 6, Yes, Democratic

ABC_2013_06_11.txt/A3SNSWMNXQEHAO, Female, 24, WA, 7, Yes, Democratic

NBC_2013_05_21.txt/A2CFQSHT1TCCRB, Female, 24, IL, 6, Yes, Democratic

NBC_2013_05_21.txt/A31UVMRUFGGJ12, Male, 23, IN, 2, Yes, Republican

NBC_2013_05_21.txt/A2AH6T1QNJHWQE, Male, 24, IN, 3, Yes, Green

NBC_2013_05_21.txt/A1Y2N49VMVJ7C6, Female, 22, IN, 3, Yes, Republican

NBC_2013_05_21.txt/A3SNSWMNXQEHAO, Female, 24, WA, 7, Yes, Democratic

NBC_2013_05_20.txt/A2IIFLLL6039K0, Male, 34, SC, 0, Yes, Independent

NBC_2013_05_20.txt/A2XSD1WTLSVW1O, Male, 24, CA, 5, Yes, Democratic

NBC_2013_05_20.txt/AHRUMV5C1O0TD, Male, 26, IN, 4, Yes, Independent

NBC_2013_05_20.txt/A2CFQSHT1TCCRB, Male, 22, GA, 1, Yes, Green

NBC_2013_05_20.txt/AOZ5HHRV4LTJF, Female, 24, NY, 2, Yes, Democratic

NBC_2013_05_22.txt/A2M6442SG0H46I, Male, 30, TX, 5, No, Independent

NBC_2013_06_10.txt/A1CE2XPYCDRHVZ, Female, default, NY, 7, Yes, Democratic

NBC_2013_06_11.txt/A3R21SX5YC8M77, Male, 49, NC, 5, Yes, Republican

NBC_2013_06_12.txt/A35GYX767C618R, Male, 49, NY, 6, Yes, Democratic

NBC_2013_06_12.txt/AQFJQRCUX4BO8, Male, 32, CT, 7, Yes, Democratic

NBC_2013_06_12.txt/A2V8LLZRTOP79S, Female, 25, CA, default, Yes, Independent

NBC_2013_06_12.txt/A2W5Q0IVJUS7Y6, Male, 66, OH, 0, Yes, Republican

NBC_2013_06_12.txt/A2OD4LJKPZDL2J, Male, 25, CA, 5, Yes, Democratic

NBC_2013_06_14.txt/A1MYLQQL8BBOYT, Male, 37, CT, 5, Yes, Independent

NBC_2013_06_14.txt/A2J0ZE90L43LC2, Male, 35, MO, 5, No, Democratic

NBC_2013_06_14.txt/A2V8LLZRTOP79S, Female, 25, CA, 4, Yes, Republican

NBC_2013_06_14.txt/A2CFQSHT1TCCRB, Male, 36, IL, 4, Yes, Democratic

NBC_2013_06_14.txt/A31UVMRUFGGJ12, Male, 21, IN, 2, Yes, Green

ABC_2013_06_13.txt/A2B153AHPWHLH1, Male, 51, FL, 7, Yes, Republican

ABC_2013_06_13.txt/A13XZ80CWRKPAX, Male, 48, OH, 4, Yes, Independent

ABC_2013_06_13.txt/A3AAVWQO4NE6LO, Female, 30, KY, 5, Yes, Liberterian

ABC_2013_06_13.txt/A2V8LLZRTOP79S, Female, 27, CO, 3, Yes, Independent

ABC_2013_06_13.txt/A31UVMRUFGGJ12, Female, 20, IN, 1, Yes, Liberterian

ABC_2013_08_23.txt/ACARVFV9LXVAA, Female, 44, MA, 7, No, Independent

ABC_2013_08_23.txt/A1GNF5XL4VHG06, Female, 33, TX, 0, No, Liberterian

ABC_2013_08_23.txt/A2CFQSHT1TCCRB, Male, 35, IN, 2, Yes, Independent

ABC_2013_08_23.txt/A2V8LLZRTOP79S, Female, 25, CA, default, Yes, Independent

ABC_2013_08_23.txt/A1HX6QFI3E22XF, Female, 25, OR, 3, Yes, Liberterian

ABC_2013_08_24.txt/A36MKJ6Z5JW64B, Female, 50, SC, 5, Yes, Republican

ABC_2013_08_24.txt/A2V8LLZRTOP79S, Female, 24, CO, 3, Yes, Republican

ABC_2013_08_24.txt/A2CFQSHT1TCCRB, Female, 42, HI, 4, Yes, Liberterian

ABC_2013_08_24.txt/A1WUZOLVPEXOLE, Male, 32, IL, 2, Yes, Republican

ABC_2013_08_24.txt/A2OD4LJKPZDL2J, Male, 20, IN, 6, Yes, Democratic

ABC_2013_08_26.txt/A14M2EERU7E8KD, Female, 30, MI, 6, Yes, Independent

ABC_2013_08_27.txt/A2CFQSHT1TCCRB, Male, 26, CA, 3, Yes, Democratic

ABC_2013_08_27.txt/A2V8LLZRTOP79S, Female, 25, CA, 5, Yes, Independent

ABC_2013_08_27.txt/A3HT6A9N2R5540, Male, default, FL, 4, Yes, Democratic

ABC_2013_08_27.txt/A2OD4LJKPZDL2J, Male, 25, IN, 7, Yes, Democratic

ABC_2013_08_27.txt/A31UVMRUFGGJ12, Female, 22, IN, 2, Yes, Liberterian

ABC_2013_08_28.txt/A2CFQSHT1TCCRB, Male, 33, AZ, default, Yes, Democratic

ABC_2013_08_28.txt/A2V8LLZRTOP79S, Female, 25, CA, 4, Yes, Independent

ABC_2013_08_28.txt/A2OD4LJKPZDL2J, Male, 26, IN, 5, Yes, Democratic

ABC_2013_08_28.txt/AHRUMV5C1O0TD, Female, 27, IN, 2, Yes, Green

ABC_2013_08_28.txt/A3HT6A9N2R5540, Male, 26, FL, 5, Yes, Liberterian

NBC_2013_06_10.txt/A1NF6PELRKACS9, Male, 59, CA, 2, Yes, Republican

NBC_2013_06_10.txt/A2N4MPQN2RMOB1, Female, 36, NC, 3, Yes, Liberterian

NBC_2013_06_10.txt/A2V8LLZRTOP79S, Female, 25, CA, 4, Yes, Republican

NBC_2013_06_10.txt/A1F8ZAE0P2RA8O, Female, 25, CA, 4, Yes, Democratic

ABC_2013_08_26.txt/A1NF6PELRKACS9, Male, 58, CA, 2, Yes, Republican

ABC_2013_08_26.txt/AZBPNAX91NXXC, Female, 50, FL, 1, Yes, Republican

ABC_2013_08_26.txt/A2V8LLZRTOP79S, Female, 26, CO, 3, Yes, Democratic

ABC_2013_08_26.txt/A3P24DLGZPK4WM, Male, 27, NY, 4, Yes, Independent

NBC_2013_06_11.txt/A2V8LLZRTOP79S, Female, 25, CA, 4, Yes, Republican

NBC_2013_06_11.txt/A1JN13098RIE78, Female, 48, CA, 2, Yes, Democratic

NBC_2013_06_11.txt/AAO1SN0K3USCH, Female, 46, TX, 7, Yes, Independent

NBC_2013_06_11.txt/A2KANCG6BVWYRE, Female, 28, CA, 2, No, default

NBC_2013_05_22.txt/A2V8LLZRTOP79S, Female, 25, CA, 4, Yes, Republican

NBC_2013_05_22.txt/A2UVS1PDM9QM4Z, Male, 24, CA, 2, Yes, Green

NBC_2013_05_22.txt/A3SNSWMNXQEHAO, Female, 25, CA, 7, Yes, Independent

NBC_2013_05_22.txt/A1F8ZAE0P2RA8O, Female, 25, CA, 4, Yes, Democratic

ABC_2013_04_16.txt/AS7D4MNIH56ND, Male, 20, NY, 4, Yes, Democratic

ABC_2013_04_16.txt/A2QIZ31TMHU0GD, Female, 24, TX, 4, Yes, Democratic

ABC_2013_04_16.txt/AHRUMV5C1O0TD, Male, 26, IN, 4, Yes, Independent

ABC_2013_04_16.txt/A1EY7WONSYGBVY, Male, 29, TX, 3, Yes, Democratic

NBC_2013_04_16.txt/AOZ5HHRV4LTJF, Female, 24, NY, 1, Yes, Democratic

NBC_2013_04_16.txt/A24YK0MTFM2TRL, Male, 43, PA, 5, Yes, Democratic

NBC_2013_04_16.txt/A3SNSWMNXQEHAO, Female, 24, WA, 7, Yes, Democratic

NBC_2013_04_16.txt/A1DUH3RLI00YQM, Male, 72, FL, 3, Yes, Democratic

NBC_2013_04_17.txt/A1Y2N49VMVJ7C6, Female, 22, IN, 2, Yes, Republican

NBC_2013_04_17.txt/A2VI55LKT5L4KB, Male, 39, CA, 7, Yes, Democratic

NBC_2013_04_17.txt/A2JO52BHJMCRD8, Male, 27, AK, 7, Yes, Liberterian

NBC_2013_04_17.txt/A2HJV8WYV7V4CA, Male, 53, OH, 1, Yes, Independent

NBC_2013_05_23.txt/AOZ5HHRV4LTJF, Female, 24, NY, 1, Yes, Democratic

NBC_2013_05_23.txt/A3SNSWMNXQEHAO, Female, 24, WA, 7, Yes, Democratic

NBC_2013_05_23.txt/A2089GGBHBLVSQ, Male, 37, CA, 6, Yes, Independent

NBC_2013_05_23.txt/A3PO4C1WA2FQHW, Female, 38, CA, 2, Yes, Republican

NBC_2013_05_24.txt/A3HMDGRGC5JB7E, Female, 32, IL, 3, Yes, Republican

NBC_2013_05_24.txt/A3HT6A9N2R5540, Male, 25, FL, 5, Yes, Liberterian

NBC_2013_05_24.txt/A2OD4LJKPZDL2J, Male, 20, DC, 6, Yes, Democratic

NBC_2013_05_24.txt/A31UVMRUFGGJ12, Female, 24, IN, 2, Yes, Liberterian

NBC_2013_05_24.txt/AHRUMV5C1O0TD, Female, 29, GA, 3, Yes, Republican

NBC_2013_05_25.txt/AHRUMV5C1O0TD, Female, 28, IN, 4, Yes, Republican

NBC_2013_05_25.txt/A31UVMRUFGGJ12, Male, 22, IN, 2, Yes, Liberterian

NBC_2013_05_25.txt/A2UVS1PDM9QM4Z, Female, 25, IN, 3, Yes, Green

NBC_2013_05_25.txt/A3SNSWMNXQEHAO, Female, 24, WA, 7, Yes, Democratic

NBC_2013_05_25.txt/A285CCYAQUKXJM, Female, 19, NY, 4, Yes, Independent

NBC_2013_08_23.txt/A2OD4LJKPZDL2J, Male, 25, IN, 6, Yes, Democratic

NBC_2013_08_23.txt/AHRUMV5C1O0TD, Female, 25, IN, 3, Yes, Democratic

NBC_2013_08_23.txt/A2NPUPP06POEJ0, Male, 30, IN, 4, default, default

NBC_2013_08_23.txt/AOZ5HHRV4LTJF, Female, 24, NY, 2, default, Democratic

NBC_2013_08_23.txt/A26GLRAUY9JJYP, Male, 28, OH, 0, Yes, Independent

NBC_2013_08_24.txt/A2OD4LJKPZDL2J, Male, 27, WA, 7, Yes, Democratic

NBC_2013_08_24.txt/A31UVMRUFGGJ12, Male, 23, IN, 2, Yes, Liberterian

NBC_2013_08_24.txt/AHRUMV5C1O0TD, Female, 23, IN, 3, Yes, Republican

NBC_2013_08_24.txt/A1LHSOH23WKNJI, Female, 23, WI, 0, Yes, Democratic

NBC_2013_08_24.txt/AOZ5HHRV4LTJF, Female, 24, NY, 1, Yes, Democratic

NBC_2013_08_25.txt/AMGGLXGMFWEN2, default, default, default, default, default, default

NBC_2013_08_25.txt/A2OD4LJKPZDL2J, Male, 25, IN, 7, Yes, Democratic

NBC_2013_08_25.txt/AHRUMV5C1O0TD, Female, 22, IN, 4, Yes, Constitution

NBC_2013_08_25.txt/A3F7GUAEGUGAW1, Male, 25, IN, 4, Yes, Republican

NBC_2013_08_25.txt/A2UVS1PDM9QM4Z, Female, 25, IN, 3, Yes, Green

NBC_2013_08_27.txt/AHRUMV5C1O0TD, Female, 26, GA, 4, Yes, Republican

NBC_2013_08_27.txt/A2UVS1PDM9QM4Z, Female, 26, IN, 3, Yes, Green

NBC_2013_08_27.txt/AOZ5HHRV4LTJF, Female, 24, NY, 1, Yes, Democratic

NBC_2013_08_27.txt/A1PNAEMX3S1M2, Male, 26, PA, 4, Yes, Democratic

NBC_2013_08_27.txt/A1SZUT6YRKQEQA, Female, 26, MO, 3, Yes, Independent

NBC_2013_08_28.txt/A3HT6A9N2R5540, Male, 25, GA, 5, Yes, Republican

NBC_2013_08_28.txt/AHRUMV5C1O0TD, Female, 32, default, 3, Yes, Republican

NBC_2013_08_28.txt/A2UVS1PDM9QM4Z, Female, 25, IN, 5, Yes, Green

NBC_2013_08_28.txt/AOZ5HHRV4LTJF, Female, 24, NY, 1, Yes, Democratic

NBC_2013_08_28.txt/A3SNSWMNXQEHAO, Female, 24, WA, 7, Yes, Democratic

FOX_2017_04_04.txt/A3F7GUAEGUGAW1, Male, 25, IN, 4, Yes, Democratic

FOX_2017_04_04.txt/AS7D4MNIH56ND, Male, 20, NY, 5, Yes, Democratic

FOX_2017_04_04.txt/A3ENCEBEEQ62DV, Male, 34, WA, 5, Yes, Independent

FOX_2017_04_04.txt/A39P7K4TGGHBUY, Female, 36, SC, 2, No, Independent

FOX_2017_04_04.txt/A2NUVRQJIRFQTC, Female, 20, TX, 1, Yes, Independent

FOX_2017_04_08.txt/AS7D4MNIH56ND, Male, 20, NY, 4, Yes, Democratic

FOX_2017_04_08.txt/A2GF7PYHT21U3X, Female, 21, MO, 4, Yes, Democratic

FOX_2017_04_08.txt/A316NKC00CTLK3, Female, 22, WV, 3, Yes, Democratic

FOX_2017_04_08.txt/A2S99CTMILB4HK, Female, 19, RI, 0, No, Independent

FOX_2017_04_08.txt/AHRUMV5C1O0TD, Male, 26, IN, 4, Yes, Independent

FOX_2017_05_13.txt/A2KYM04IWQEJ2V, Male, 34, FL, 7, Yes, Democratic

FOX_2017_05_13.txt/A3FHUXXIPMWVFQ, Female, 29, SC, 2, Yes, Republican

FOX_2017_05_13.txt/A3F7GUAEGUGAW1, Male, 25, IN, 3, Yes, Democratic

FOX_2017_05_13.txt/AS7D4MNIH56ND, Male, 20, NY, 4, Yes, Democratic

FOX_2017_05_13.txt/A3ENCEBEEQ62DV, Male, 34, WA, 5, Yes, Independent

FOX_2017_05_14.txt/A39P7K4TGGHBUY, Female, 36, SC, 2, Yes, Independent

FOX_2017_05_14.txt/A3F7GUAEGUGAW1, Male, 25, IN, 4, Yes, Democratic

FOX_2017_05_14.txt/AS7D4MNIH56ND, Male, 20, NY, 5, Yes, Democratic

FOX_2017_05_14.txt/A3CN2HTK1LVA53, Female, 41, FL, 0, Yes, Republican

FOX_2017_05_14.txt/A3J60DY0UM6A0C, Male, 43, NY, 2, Yes, Democratic

FOX_2017_09_23.txt/AXN0AGZIJCUK4, Female, 29, NY, 6, default, Independent

FOX_2017_09_23.txt/AUJI7VMEX22LT, Female, 32, GA, 7, Yes, Democratic

FOX_2017_09_23.txt/A39P7K4TGGHBUY, Female, 36, SC, 2, No, Independent

FOX_2017_09_23.txt/A3F7GUAEGUGAW1, Male, 25, IN, 5, Yes, Democratic

FOX_2017_09_23.txt/AS7D4MNIH56ND, Male, 20, NY, 5, Yes, Democratic

FOX_2017_09_24.txt/A2N38DU87E84HM, Female, 20, TX, 7, Yes, Democratic

FOX_2017_09_24.txt/A3F7GUAEGUGAW1, Male, 25, IN, default, Yes, Democratic

FOX_2017_09_24.txt/AZB7FTHK3OEYB, Male, 25, AZ, 4, Yes, Green

FOX_2017_09_24.txt/A39P7K4TGGHBUY, Female, 36, SC, 2, No, Independent

FOX_2017_09_24.txt/A8GWYS9O8FUEK, Male, 31, CA, 6, Yes, Republican

FOX_2017_04_09.txt/A39P7K4TGGHBUY, Female, 36, SC, 2, No, Independent

FOX_2017_04_09.txt/A3F7GUAEGUGAW1, Male, 25, IN, 4, Yes, Democratic

FOX_2017_04_09.txt/A3BRZ54YCHFJGL, Female, 70, MO, 2, Yes, Democratic

FOX_2017_04_09.txt/AS7D4MNIH56ND, Male, 21, NY, 5, Yes, Democratic

FOX_2017_04_09.txt/A37YVU9C0857UP, Female, 41, CO, 1, Yes, Independent

NBC_2013_04_18.txt/AS7D4MNIH56ND, Male, 20, NY, 5, Yes, Democratic

NBC_2013_04_18.txt/A25J513N1UILIV, Male, 28, KS, 4, Yes, Republican

NBC_2013_04_18.txt/A3FCWK31S9H1SM, Male, 21, GA, 4, No, Republican

NBC_2013_04_18.txt/A2AY6EZF3P3T6A, Male, 28, NJ, 0, Yes, Independent

NBC_2013_04_18.txt/A2ASDRU6OOGTH6, Male, 30, IN, 3, Yes, Democratic

NBC_2013_04_19.txt/A3CAVJZFJ74B37, Male, 25, FL, 7, Yes, Green

NBC_2013_04_19.txt/A1YSWWCZDQSVBJ, Female, 28, LA, 2, Yes, Democratic

NBC_2013_04_19.txt/A3F7GUAEGUGAW1, Male, 25, IN, 3, Yes, Democratic

NBC_2013_04_19.txt/AS7D4MNIH56ND, Male, 20, NY, 5, Yes, Democratic

NBC_2013_04_19.txt/A39P7K4TGGHBUY, Female, 36, SC, 2, No, Independent

NBC_2013_04_21.txt/AS7D4MNIH56ND, Male, 20, NY, 5, Yes, Democratic

NBC_2013_04_21.txt/ATQD23E8ESFSI, Male, 36, LA, 7, Yes, Independent

NBC_2013_04_21.txt/A3LLXN0CPK7N5B, Male, 26, SC, 5, Yes, Democratic

NBC_2013_04_21.txt/A1P93UEIZKA5DC, Female, 23, MD, 1, Yes, Democratic

NBC_2013_04_21.txt/A2V8LLZRTOP79S, Female, 25, CA, 4, Yes, Independent

NBC_2017_09_22.txt/A3QHZ0AQQ5EJSH, Male, 28, OR, 1, Yes, Independent

NBC_2017_09_22.txt/A5TI9UQEPLNWI, Male, 43, WA, 3, Yes, Democratic

NBC_2017_09_22.txt/A3F7GUAEGUGAW1, Male, 26, IN, 3, Yes, Democratic

NBC_2017_09_22.txt/A39P7K4TGGHBUY, Female, 36, default, 2, No, Independent

NBC_2017_09_22.txt/AS7D4MNIH56ND, Male, 20, NY, 5, Yes, Democratic

NBC_2017_09_25.txt/AXN0AGZIJCUK4, Female, 29, NY, 6, No, Independent

NBC_2017_09_25.txt/A3F7GUAEGUGAW1, Male, 25, IN, 3, Yes, Democratic

NBC_2017_09_25.txt/AS7D4MNIH56ND, Male, 20, NY, 5, Yes, Democratic

NBC_2017_09_25.txt/A3UPF0XS7GW149, Male, 46, FL, 7, Yes, Independent

NBC_2017_09_25.txt/A3539MMJRIEW89, Male, 26, CA, 4, Yes, Democratic

FOX_2013_06_09.txt/A15JI9ZIILGCAK, Male, 30, FL, 2, Yes, Democratic

FOX_2013_06_09.txt/A2VNR6984SDFGQ, Female, 43, PA, 2, Yes, Republican

FOX_2013_06_09.txt/A2TCOV49RNTECD, Female, 29, NC, 4, Yes, Democratic

FOX_2013_06_10.txt/A1DVNAQ217BZJF, Female, 58, VT, 7, Yes, Democratic

FOX_2013_06_10.txt/ART2B51OIA2V3, Male, 21, NC, 5, Yes, Independent

FOX_2013_06_10.txt/AIPM5QXUKJAZ, Male, 24, UT, 0, Yes, Independent

FOX_2013_06_11.txt/AV8O84CPC5TNI, Female, 29, SC, 7, Yes, Republican

FOX_2013_06_11.txt/A2482SLAY120J2, Male, 64, CA, 5, No, Republican

FOX_2013_06_11.txt/AR62AZIQLYARV, Male, 37, CA, 0, Yes, Democratic

FOX_2013_06_11.txt/A1H4RXFUNZGXIT, Female, 51, SC, 3, Yes, Democratic

FOX_2013_06_11.txt/A2SPL0R7RBIHNX, Female, 30, NE, 2, Yes, Independent

FOX_2013_06_12.txt/A8TIL9U6YHG5, Male, 30, NY, 3, Yes, Republican

FOX_2013_06_12.txt/AFI4N8H1DLQHF, Female, 51, NJ, 2, Yes, Liberterian

FOX_2013_06_12.txt/A2Z8SR1UU09HO5, Female, 50, NC, 7, Yes, Democratic

FOX_2013_06_12.txt/AWVFCAK55396M, Male, 41, NY, default, Yes, Independent

FOX_2013_06_12.txt/APBL0D4SR9TRG, Male, 44, MO, 7, Yes, Independent

FOX_2013_06_13.txt/A4ACN0KN920QQ, Male, 45, OR, 3, Yes, Republican

FOX_2013_06_13.txt/AHKH0JN22XQWL, Male, 19, AZ, 0, Yes, Independent

FOX_2013_06_13.txt/A1WJP4CYGSTHAU, Male, 41, MI, 1, Yes, Democratic

FOX_2013_06_13.txt/A2R7R4QKZ1KUIZ, Male, 30, LA, 1, Yes, Independent

FOX_2013_06_14.txt/A15YTDVEQ4N2RZ, Male, 33, VA, 3, Yes, Democratic

FOX_2013_06_14.txt/A2URIXUC02YDNI, Male, 40, OR, 7, Yes, Republican

FOX_2013_06_14.txt/A5AVLI57L6BG3, Female, 51, ME, 7, Yes, Democratic

FOX_2013_06_14.txt/A1IW8P2O4CK670, Male, 37, NC, 7, Yes, Democratic

FOX_2013_06_14.txt/A1FFHRY27CWPAN, Male, 47, MS, 5, Yes, Republican

FOX_2013_05_23.txt/A32JIQCG4LKPYT, Female, 30, MA, 2, Yes, Democratic

FOX_2013_05_23.txt/AXYLH3CWRU8QM, Male, 24, MD, 2, Yes, Democratic

FOX_2013_05_23.txt/AS7D4MNIH56ND, Male, 20, NY, 3, Yes, Democratic

FOX_2013_05_23.txt/A2BZWUB7P7TV4R, Male, 48, IN, 0, Yes, Republican

FOX_2013_05_24.txt/A2WW3TBTYCX739, Female, 39, IN, 5, Yes, Independent

FOX_2013_05_24.txt/A9MJVJAMLCDMV, Male, 44, default, 4, Yes, Republican

FOX_2013_05_24.txt/A2CAMPAA7650H2, Female, 34, PA, 4, Yes, Green

FOX_2013_05_24.txt/AS7D4MNIH56ND, Male, 20, NY, 5, Yes, Democratic

FOX_2013_04_17_1.txt/A3LDOSU60MA5V8, Male, 27, AR, 4, Yes, Independent

FOX_2013_04_17_1.txt/A3JHXEH79DJ83L, Female, 56, AZ, 0, Yes, Independent

FOX_2013_04_17_2.txt/A1ZU6IK35B4HKA, Female, 40, WA, 4, Yes, Democratic

FOX_2013_05_19_2.txt/A2URIXUC02YDNI, Male, 35, OR, 6, Yes, Republican

FOX_2013_05_21_2.txt/ART2B51OIA2V3, Male, 21, NC, 5, Yes, default

